created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Thu Jul 26 14:14:40 +0000 2018,994570303819993088,1022485358037147650,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","National Air Traffic Controllers Assn 8000
Regions Financial 8000
American Land Title Assn 7500
Eli Lilly &amp; Co7500
JPMorgan Chase &amp; Co7500
National Assn of Convenience Stores7500
National Beer Wholesalers Assn7500
United Parcel Service7500
Cook Group7200
American Bankers Assn7000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,1
Thu Jul 26 14:14:41 +0000 2018,994570303819993088,1022485359467397121,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","Credit Union National Assn 7000
Independent Community Bankers of America 7000
KeyCorp 7000
More Conservatives PAC 7000
Huntington Bancshares 6500
KPMG LLP 6500
Goldman Sachs 6000
Growth Energy 6000
Independent Insurance Agents &amp; Brokers of America 6000
PricewaterhouseCoopers 6000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:41 +0000 2018,994570303819993088,1022485360583106561,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","Visa Inc 6000
Williams &amp; Jensen 6000
Exxon Mobil 5500
General Motors 5500
Morgan Stanley 5500
Walmart Inc 5500
Honeywell International 5499
Arc 5400
Centaur Gaming 5400
E&amp;A Companies5400
Gaylor Electric5400
American Financial Services Assn5000
American Resort Development Assn5000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:41 +0000 2018,994570303819993088,1022485361782599681,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","American Seniors Housing Assn 5000
Association of KFC Franchisees 5000
Bank of Montreal 5000
Brown-Forman Corp 5000
Charles Schwab Corp 5000
Comcast Corp 5000
Commercial Real Estate Finance Council 5000
CRH PLC 5000
Deloitte LLP 5000
HeidelbergCement AG 5000
Home Depot 5000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:42 +0000 2018,994570303819993088,1022485363238035456,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","Intl Foodservice Distributors Assn 5000
Jobs, Economy &amp; Budget Fund 5000
Koch Industries 5000
LPL Investment Holdings 5000
National Assn of Insurance &amp; Financial Advisors 5000
National Assn of Real Estate Investment Trusts 5000
National Assn/Mutual Insurance Companies 5000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:42 +0000 2018,994570303819993088,1022485364223746048,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","National Auto Dealers Assn 5000
National Cattlemen's Beef Assn 5000
National Electrical Contractors Assn 5000
National Federation of Independent Business 5000
National Multi Housing Council 5000
National Rural Electric Cooperative Assn 5000
Raytheon Co 5000",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:42 +0000 2018,994570303819993088,1022485365314207749,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","Securities Industry &amp; Financial Mkt Assn 5000
Support to Ensure Victory Everywhere PAC 5000
Wholesale &amp; Specialty Insurance Assn 5000
State Farm Insurance 4750
Express Scripts 4500
Insured Retirement Institute 4500
Platinum Equity 4500
Prudential Financial 4500",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,0,False,0
Thu Jul 26 14:14:38 +0000 2018,994570303819993088,1022485346771238913,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","1/7 While we wait for @RepTrey to agree to a debate with @LizForIndiana, or hold a Town Hall, or attend a free-to-attend event, or engage with his constituents, let's take a look at another issue: banking and finance regulation

#BeTreyed #FLIPIN09 #BlueWave2018 #RunWithLiz",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,2,False,3
Thu Jul 26 14:14:38 +0000 2018,994570303819993088,1022485347945652225,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","2/7 Banking/finance regulation is an issue that's near and dear to @VoteForTrey's heart. He's on the Financial Services Committee and the Capital Markets, Securities, and Investment/Monetary Policy and Trade/Oversight and Investigations (Financial Services) subcommittees.",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,2,False,1
Thu Jul 26 14:14:38 +0000 2018,994570303819993088,1022485349128462336,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","3/7 What @RepTrey's been voting for in the last 18 months:

- Sponsored 5 bills that remove Dodd-Frank protections (HR 6177, HR 4279, HR 4861, HR 4439, HR 3179)

- Gutting Dodd-Frank (HR 10, HR 4293)

- Undermining Volcker rules that forbid speculative trading (HR 2155)",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,2,False,2
Thu Jul 26 14:14:39 +0000 2018,994570303819993088,1022485350386675712,en,United States,"Cool Kids resist bigotry, inequity and corruption. Are you a Cool Kid? #CoolKidsResist","4/7 @VoteForTrey 
- Weakening bank regulations on banks with less than $10 billion in assets(HR 4790)

- Eliminating investor protections on micro-offerings (HR 2201)

- Redirecting focus on financial services regulations from implementing policies to reviewing policies (HR 4607)",CoolKidsResist,Cool Kids🆘,4961,4961,0,4577,5268,67,4949,False,2,False,2
Thu Jul 26 15:19:03 +0000 2018,16466980,1022501560935481353,en,"Washington, DC","Life Sciences and Tech Attorney @MorganLewisLaw, M&A Professor @GeorgetownLaw and Alum @Harvard_Law and @TulaneNews. All views expressed are my own.",U.S. Businesses Are Bullish Amid Worldwide Instability “The optimism index of the National Federation of Independent Business is in the 99th percentile...” https://t.co/53LRKJUtB3,tychan,tychan,157,157,0,111,706,25,819,False,0,False,0
Fri Jul 27 01:32:35 +0000 2018,817892534668197888,1022655958600871937,en,,,"From an article I did in a few years ago (2014).  It is still good info and some of it is coming to fruition.  From the article - Bill Dunkelberg, chief economist, National Federation of Independent Business (NFIB), agrees this sha…https://t.co/gtaqKvRa64 https://t.co/uDZOtxAHdD",RealCrudeLife,The Crude Life,399,399,0,65,445,1103,12211,False,0,False,0
Fri May 05 15:44:49 +0000 2023,817892534668197888,1654512479966486529,zxx,,,https://t.co/KFTuG5R2Of,RealCrudeLife,The Crude Life,399,399,0,65,445,1103,12211,False,0,False,0
Thu Jul 26 19:03:04 +0000 2018,52282776,1022557936604905478,en,"Miami, Florida","Politics correspondent @thisisinsider @businessinsider, based in South Florida. Third culture kid. Views are mine. KLeonard@insider.com",States sue to stop expansion of cheaper insurance plans https://t.co/a65k7VxD3S,leonardkl,Kimberly Leonard,14925,14925,0,13304,10574,1608,42592,False,11,False,12
Sat Jul 28 00:14:18 +0000 2018,51740855,1022998648739659776,en,"Glendale, Arizona",Trump Endorsed 2023 AZ State Senator; AZ GOP CD08 Member-At-Large; Senate Judiciary Chair; Former Rules Chair and former AZ State Representative. #PrayAmerica,National Federation of Independent Business endorses @anthonykernAZ for State House and his 100% voting record in support of small business. https://t.co/VD4l7GPuIg,anthonykernAZ,Anthony Kern,8386,8386,0,14820,463,1032,9378,False,1,False,2
Sun Jul 29 15:17:51 +0000 2018,78523300,1023588418683592709,en,,This is the ONLY real Twitter account for James Woods. I am also @realjameswoods on Instagram. Every other social media account using my name is a fake.,My father was l military and my mother a teacher. I worked in a factory before college and saw what working people face every day. What Obama did to working men and women of this country was a crime. People need to work and be self sufficient. That is the heartbeat of America.,RealJamesWoods,James Woods,3137850,3137850,0,14444,4673,6317,35683,False,5313,False,18339
Sun Jul 29 18:05:04 +0000 2018,817030690403450881,1023630500236288001,en,,waiting.,@RealJamesWoods What Obama did? Absurd. The ACA helped millions of working people more than single anything Reagan or Bush or  Trump has done.,mattherealmvp,Mat,79,79,0,7025,511,5,5644,False,0,False,0
Sun Jul 29 18:22:18 +0000 2018,817030690403450881,1023634838044200960,en,,waiting.,@LeaHarrelson @RealJamesWoods Unconstitutional? You mean as upheld by the US Supreme Court in National Federation of Independent Business v. Sibelius?,mattherealmvp,Mat,79,79,0,7025,511,5,5644,False,0,False,0
Mon Jul 30 16:03:45 +0000 2018,224304656,1023962359709093889,en,North Carolina,"MBE Magazine serves as a forum for minority & women business owners, corporations & government agencies concerned with minority & women business enterprise.",The economy remains strong for small businesses as the latest National Federation of Independent Business (NFIB) index showed continue signs of high confidence from small business owners. Read more: https://t.co/fxk7JcsvLI #smallbusiness #business,MBEmag,MBE Magazine,7061,7061,0,4861,3828,1843,17337,False,0,False,0
Mon Jul 30 18:47:45 +0000 2018,496983843,1024003633699061765,en,Michigan,Kent County Michigan County Treasurer.  Former Michigan Senate Majority Floor Leader & State Representative. Follows & retweets do not imply endorsement.,I received an endorsement from another great organization. Thank you National Federation of Independent Business (NFIB) for endorsing my senate re-election campaign! https://t.co/Raw1OLXo8R,SenMacGregor,Peter MacGregor,1217,1217,0,949,465,101,554,False,0,False,4
Tue Jul 31 19:31:02 +0000 2018,74282530,1024376913920491521,en,Tampa,"Native Floridian, Wife to Matt, Mother to Alex and Carson, President and CEO of VISIT FLORIDA.This is my personal account.",Small businesses are the backbone of our state! I’m excited and humbled to receive the endorsement of the National Federation of Independent Business @nfib_fl,DanaYoungFL,Dana Young,9847,9847,0,2499,1042,603,7175,False,2,False,7
Wed Aug 01 17:15:52 +0000 2018,262154964,1024705282218360832,en,"Tampa,florida",,@DanaYoungFL @nfib_fl Thanks for the birthday card!!!!,Alpha829C,raymond  c.,6,6,0,4,22,1,483,False,0,False,0
Wed Aug 01 16:27:53 +0000 2018,790900031016402944,1024693207291101184,en,"Coral Gables, FL","#Business #litigation firm. Complex, high-stakes #plaintiff & #defense cases in all practice areas across the U.S. #LegalLeaders | Tweets are not legal advice.",".@USChamber, National Federation of Independent Business, and National Association of Manufacturers call California #SupremeCourt decision  #unconstitutional preemption of federal #workplace safety laws. #OSHA #workerscomp",LeonCosgroveLaw,León Cosgrove LLP,195,195,0,680,277,67,6854,False,1,False,0
Wed Aug 01 18:20:06 +0000 2018,516960746,1024721449712594949,en,"Austin, TX","Relentless experts crafting smart communities. Economic impact, site selection & economic forecasts. Subscribe: https://t.co/gyvh7v08cR","NEW BLOG POST -  National Federation of Independent Business Small Business Optimism Index Report June 2018 Summary

https://t.co/eHduaWPC2C

#Economics | #EconomicImpact | #biz | #Optimism https://t.co/FR45TwAJXG",AngelouEcon,AngelouEconomics,1411,1411,0,259,2183,260,1214,False,0,False,0
Wed Aug 01 18:51:15 +0000 2018,21713477,1024729286908014593,en,"Melbourne, FL",,Thank you National Federation of Independent Business for endorsing a True Champion of Small Business! https://t.co/1dq1LVtY5b,gwpomichter,Garrett Pomichter,40,40,0,0,16,2,340,False,0,False,0
Thu Aug 02 12:46:35 +0000 2018,1099387555,1024999905650241538,en,,Kentucky State Senator,stoked this morning.  just informed by the national Federation of Independent business Kentucky chapter I am one of nine legislators to have a 100% voting record on behalf of small business! Over half of Kentucky families draw their paychecks from small business.,SenatorSchickel,John Schickel,3637,3637,0,2553,573,1025,6731,False,1,False,26
Fri Aug 03 14:10:59 +0000 2018,19203804,1025383530782752769,en,Kentucky,,@SenatorSchickel Well done,Moose41005,Gary Griesser,51,51,0,45,50,0,23,False,0,False,0
Mon Aug 06 16:19:32 +0000 2018,940641294820499461,1026503046669455365,en,"Oakbrook, KY",lead Chaplain at CVG Interfaith Chapel,@SenatorSchickel Small business are the life blood of a community.,CliffWartman,Cliff Wartman,2,2,0,7,4,2,97,False,0,False,0
Wed Aug 01 14:14:57 +0000 2018,54694601,1024659756999426048,en,"Winston-Salem, NC","Time-lord in training, but I'll settle for being a kamen rider.","@nataliejohnsonn I really don't like him, but I find myself defending him everyday from the news that now just blatantly lying most nights.",type_zero,The Archetype,170,170,0,191224,131,87,94613,False,0,False,30
Thu Aug 02 03:14:57 +0000 2018,844275558,1024856050313388032,en,,Twelfth generation American.,"@vestasfirecall @type_zero @nataliejohnsonn Lowest black unemployment in recorded history.

How about that?",laissez_claire,laissez claire,3097,3097,0,187380,3992,1051,52424,False,0,False,5
Thu Aug 02 04:25:14 +0000 2018,806681081189724160,1024873736074346497,en,,Educator,@laissez_claire @vestasfirecall @type_zero @nataliejohnsonn Lol. That was before Trump. We all didn't rush to jobs when he became president. It had to already happened to be reported when at the time it was.,mpfromtheSouth,Michael Perry,300,300,0,62333,1151,8,10191,False,0,False,2
Thu Aug 02 11:00:49 +0000 2018,844275558,1024973287619735552,en,,Twelfth generation American.,"@vestasfirecall @mikeaperry67 @type_zero @nataliejohnsonn Here’s an excellent summary of my prev tweet. 

What is your response to that? 

Speaking mistruths that people inherently understand to be false really doesn’t advance your cause.

You’re assuming ppl are a lot dumber than they are; like they don’t realize they have more $ now. https://t.co/PDGIrNLjAn",laissez_claire,laissez claire,3097,3097,0,187380,3992,1051,52424,False,0,False,0
Thu Aug 02 16:49:53 +0000 2018,844275558,1025061131520548864,en,,Twelfth generation American.,"@vestasfirecall @mikeaperry67 @type_zero @nataliejohnsonn The Small Business Optimism Index increased in May to the 2nd highest level in National Federation of Independent Business (NFIB) survey's 45y history. The index rose to 107.8 w small businesses reporting high numbers in key areas including compensation, profits, and sales trends",laissez_claire,laissez claire,3097,3097,0,187380,3992,1051,52424,False,0,False,0
Fri Aug 03 02:59:46 +0000 2018,39769062,1025214614248808449,en,"Oakland County, Michigan",,SMALL BUSINESS VOTING RECORD: I'm a proud supporter of small businesses in my district and around the state. That is why I am proud to have the support of the National Federation of Independent Business (NFIB)! https://t.co/K14knC0yn8,RunWithRunestad,Jim Runestad,1030,1030,0,281,463,254,1060,False,1,False,1
Fri Aug 03 20:03:38 +0000 2018,3851834416,1025472279831031808,en,,hourly random wiki articles with pictures,"National Federation of Independent Business v. Sebelius
https://t.co/VsYPc4qjmw https://t.co/Wz0NAQ4lhT",wikipikibot,wikipikibot,446,446,0,31,306,26702,26720,False,0,False,0
Fri Aug 03 20:35:01 +0000 2018,126452478,1025480179693637634,en,"Cincinnati, OH",The official Twitter account of the Hamilton County Republican Party. A proud tradition of electing Republicans from the White House to the local courthouse.,We need a leader like @jimrenacci — who was just endorsed by the National Federation of Independent Business (@NFIB) — to represent us in the Senate because he fights for Ohio's workers! https://t.co/nBgvf6MG29,HamCoGOP,Hamilton County GOP,3612,3612,0,4192,1284,1073,7479,False,1,False,1
Sat May 06 15:11:15 +0000 2023,126452478,1654866419702431746,en,"Cincinnati, OH",The official Twitter account of the Hamilton County Republican Party. A proud tradition of electing Republicans from the White House to the local courthouse.,Congratulations to @Judge_Shanahan &amp; @JosephTDeters!,HamCoGOP,Hamilton County GOP,3612,3612,0,4192,1284,1073,7479,False,0,False,6
Sun Aug 05 19:49:28 +0000 2018,790900031016402944,1026193490903027713,en,"Coral Gables, FL","#Business #litigation firm. Complex, high-stakes #plaintiff & #defense cases in all practice areas across the U.S. #LegalLeaders | Tweets are not legal advice.",".@USChamber, National Federation of Independent Business, and National Association of Manufacturers call California #SupremeCourt decision  #unconstitutional preemption of federal #workplace safety laws. #OSHA #workerscomp https://t.co/PPAJV2EE9E",LeonCosgroveLaw,León Cosgrove LLP,195,195,0,680,277,67,6854,False,0,False,0
Mon Aug 06 11:03:59 +0000 2018,1015772477514018817,1026423634880024577,en,"Malibu, CA","Native Angeleno, Roman Catholic, SAHM, happily married. #2A #Prolife #Church_Militant #ArrestFauci #ThankAVet #ThankACop #NoSharia #StopIslamization","National Federation of Independent Business (NFIB) survey reveals workers are being hired at a record rate by small businesses, hitting a 12-year high.

We have the best small businesses, don't we folks? 😀👍🇺🇸

#MAGA

https://t.co/w8YxWcePfZ",OsanteRaquel,Raquel Osante 🌹,1380,1380,0,45324,224,1232,10110,False,0,False,1
Mon Aug 06 12:43:09 +0000 2018,32400683,1026448593639669761,en,"Baton Rouge, LA","Supporting Democracy by exposing Dems, Libs, Establishment, Media & Press who tell us to believe what we can see clearly is not.  #MAGA.","The latest National Federation of Independent Business (NFIB) survey of more than 1,700 small businesses across the United States reveals that workers are being hired at a record rate by small businesses, hitting a 12-year high. https://t.co/UpbAE0basB",thecharleschall,Charles Hall,7554,7554,0,378,7442,549,24109,False,0,False,0
Sun May 07 00:16:13 +0000 2023,32400683,1655003566946263040,en,"Baton Rouge, LA","Supporting Democracy by exposing Dems, Libs, Establishment, Media & Press who tell us to believe what we can see clearly is not.  #MAGA.",Tesla Model Y Now Cheaper Than Average U.S. Vehicle - CleanTechnica https://t.co/mcUiY2pksl,thecharleschall,Charles Hall,7554,7554,0,378,7442,549,24109,False,0,False,0
Mon Aug 06 17:46:19 +0000 2018,211530910,1026524885538013184,en,Eastern Ohio,"Veteran, Father, & Grandfather | Chair @HouseCommerce Subcommittee on Environment, Manufacturing, & Critical Materials #OH06",From @WOWK13News  -- Congressman Bill Johnson speaks at National Federation of Independent Business meeting in Ironton: https://t.co/tokqItSVvi,RepBillJohnson,Rep. Bill Johnson,44051,44051,0,189,866,2300,8510,False,1,False,1
Mon Aug 06 18:15:07 +0000 2018,1009291187252023296,1026532134289326081,en,,"Retired Navy, WoodWorker, Gardener, Engineer, Accountant, Economist, VA Whistleblower, Originator of the first DadsDayDuck, GunEnvy, NRA Member.","@RepBillJohnson @WOWK13News Come on Bill, get back in the fight. Our veterans need you.",AGorospe2,Veteran of VA Wars,249,249,0,735,430,11,5439,False,0,False,0
Mon Aug 06 18:58:00 +0000 2018,428519295,1026542926430494722,en,The Internet,,"“The latest National Federation of Independent Business (NFIB) survey of more than 1,700 small businesses across the United States reveals that workers are being hired at a record rate by small businesses, hitting a 12-year high.” https://t.co/p6chAq9YdY",1337InfoWarrior,Redpill News,236,236,0,15183,212,4082,23837,False,0,False,0
Mon Aug 06 19:24:59 +0000 2018,988476219871121414,1026549716589281280,en,"Boca Raton, FL",The College of Business Career Development Team provides academic advising and resources to assist students in achieving their professional goals.,Congratulations to one of our interns at the National Federation of Independent Business in Washington D.C! #businessintern #FAU #CollegeofBusiness https://t.co/Ieg3SpyqRs,_businessintern,FAU Business Career Development,23,23,0,1,39,6,18,False,0,False,0
Wed Aug 08 16:07:43 +0000 2018,224304656,1027224848718692352,en,North Carolina,"MBE Magazine serves as a forum for minority & women business owners, corporations & government agencies concerned with minority & women business enterprise.","According to a recently published National Federation of Independent Business (NFIB) report, small businesses are having a hard time finding qualified workers. Read more: https://t.co/wsZ0xQr1E3 #smallbusiness #business",MBEmag,MBE Magazine,7061,7061,0,4861,3828,1843,17337,False,1,False,0
Thu Aug 09 17:20:01 +0000 2018,65652389,1027605431110262784,en,"Lansing, MI","NFIB is a member-driven organization advocating for small and independent businesses in Washington, D.C. & all 50 states. We are the voice of small business.","""...the National Federation of Independent Business (NFIB) reported small business optimism is well above the 45 year average, as small businesses celebrate strong sales, job creation and high profits."" #smallbiz https://t.co/0FhoGIY209",nfib_mi,NFIB Michigan,208,208,0,16,14,419,1199,False,1,False,0
Sat Aug 11 19:42:02 +0000 2018,1902588252,1028365947889807360,en,"Pearland, Tx",Real Estate Agent w/ NB Elite Realty,NFIB - National Federation of Independent Business https://t.co/3FiiNGxYNt https://t.co/e71XLgSLXN,clivelyhomes,Chris Lively,147,147,0,26,249,3668,10105,False,0,False,0
Mon Aug 13 18:28:09 +0000 2018,520497278,1029072127415263234,en,Virginia,@EPPCdc//@NRO. writing can be found in my diary and elsewhere.,The National Federation of Independent Business is set to announce its endorsement of GOP Rep. Kevin Cramer in the North Dakota Senate race against Democratic incumbent Heidi Heitkamp.,xan_desanctis,Alexandra DeSanctis Marr,69093,69093,0,26503,976,1045,28198,False,8,False,7
Tue Aug 14 05:57:32 +0000 2018,4913353622,1029245619037065216,en,,"The premier job search resource for political, policy, non-profit and remote jobs.","Job Opportunity!

The National Federation of Independent Business (NFIB) seeks a Legislative Director based in Austin, TX. @NFIB

https://t.co/zqCLo6GYx8",DaybookJobs,Daybook,15816,15816,0,293,8858,67,23562,False,0,False,0
Tue Aug 14 10:49:55 +0000 2018,19534637,1029319196818255873,en,Tel Aviv,"Global Markets Analyst @Investingcom + I run the @Investing.com Twitter account.

Born and raised in New Jersey. Currently in Tel Aviv.","The National Federation of Independent Business small-business optimism index rose 0.7 points in July to 107.9. 

The NFIB said it was the second-highest level in history and just under the 1983 peak. 

Trump's economy continues firing along",JesseCohenInv,Jesse Cohen,59394,59394,0,8975,250,9876,78604,False,0,False,0
Tue Aug 14 10:52:08 +0000 2018,19534637,1029319756959162373,en,Tel Aviv,"Global Markets Analyst @Investingcom + I run the @Investing.com Twitter account.

Born and raised in New Jersey. Currently in Tel Aviv.","On the other hand, soft economic data from China suggested that the world’s second largest economy may be losing steam:

""Fixed business investment fell to the slowest pace since 1996 and retail sales and industrial output for the month of July came in below forecasts""",JesseCohenInv,Jesse Cohen,59394,59394,0,8975,250,9876,78604,False,0,False,0
Tue Aug 14 11:57:00 +0000 2018,973309024371388416,1029336080414171136,en,"Dallas, TX",TEXAS NETWORK OF NEWS is an online news aggregation website whose major aim is to organize News Items we believe are of interest to Texas both in diaspora.,"National small business group names new Texas director Annie Spilman is the new state director of Texas for the National Federation of Independent Business, a leading small business association.
 https://t.co/pJEtGuctsY",NOfNews_Texas,NetworkOfNewsTexas,79,79,0,0,15,985,63331,False,0,False,0
Tue Aug 14 14:01:29 +0000 2018,13218102,1029367409705209856,en,"Austin, Texas","Mainly news I find interesting, pics, and opinions. Honored to represent the great state of Texas in the US Senate. RTs =/= endorsements","Bloomberg: The National Federation of Independent Business’ small business optimism index climbed to a score of 107.9 in July from 107.2 in June, a shade below the index’s record-high of 108 set in July 1983, according to a NFIB report released Aug. 14.",JohnCornyn,Senator John Cornyn,368555,368555,0,10450,13083,2884,55955,False,8,False,12
Tue Aug 14 14:04:19 +0000 2018,4040041341,1029368123235938305,en,,How do I know God is a Tar Heel fan? Because He made the sky Carolina blue! Sweet tea snob.,@JohnCornyn Dear Leader has lost is and you're posting this mess! He is crazy and dangerous! He is unfit to be POTUS and you know it! You continue to betray your oath and THIS country because you worship at the feet of political tribalism! You are disgusting!,73SNAngel,Shannon Angel,4957,4957,0,628768,5361,7195,197053,False,1,False,4
Tue Aug 14 14:06:41 +0000 2018,833083825408270336,1029368715387826176,en,,Love America. Proud to be an American. A true blue Democrat,@JohnCornyn WTF!! Stop Trump!,Moetboo,Mullen,365,365,0,257935,192,27024,108685,False,0,False,0
Tue Aug 14 14:07:17 +0000 2018,3418236657,1029368866139463680,en,"Massachusetts, USA","Citizen of the United States of America, I vote and pay federal taxes.","@JohnCornyn Treasonous opportunist clings to power,
 Treason caucus Moscow, July 4th, 2018
@SenJohnKennedy (LA)
@SenShelby (AL)  
@SteveDaines (MT)
@SenJohnHoeven (ND) 
@SenJohnThune (SD) 
@JerryMoran (KS)
@RepKayGranger (TX)
@SenRonJohnson (WI)
@GOP Party of Treason and Lies 2018",LawrenceConnol2,Lawrence Connolly 🇺🇸🇺🇦,2568,2568,0,570089,4938,8212,360663,False,0,False,2
Sun May 07 18:57:24 +0000 2023,13218102,1655285719961858048,zxx,"Austin, Texas","Mainly news I find interesting, pics, and opinions. Honored to represent the great state of Texas in the US Senate. RTs =/= endorsements",https://t.co/wxMv5rdscQ,JohnCornyn,Senator John Cornyn,368555,368555,0,10450,13083,2884,55955,False,1,False,8
Tue Aug 14 14:08:29 +0000 2018,830202641695203331,1029369168468951041,en,Maryland’s Eastern Shore,"I value our democracy, can’t stand corruption & trump. I work in accounting for charities, nonprofits & small biz. #FBR #BlueWave #BidenHarris2020",@JohnCornyn What about actual real people who buy stuff &amp; vote? We’re doing worse by the day thanks,Echinops42,rory stone,2652,2652,0,98547,3867,1,5796,False,0,False,1
Tue Aug 14 14:11:29 +0000 2018,820009167293390849,1029369924333051906,en,"Joshua, TX",My Senators are idiots. MAGA/Q fools blocked. On the road to recovery from a 4 year nightmare.,"@JohnCornyn Look! Over here! More superficially inflated BS to shift your focus from the lying, insane, off the hook leader of our party!",Deborah26066319,Deborah Cortez,414,414,0,32560,1022,211,14543,False,0,False,1
Tue Aug 14 14:11:30 +0000 2018,26957535,1029369928741257216,en,United States,"YOU CAN’T END ABORTION, ONLY SAFE ABORTION FOR LESS PRIVILEGED FAMILIES —— “The test of all knowledge is experiment” - R.Feynman","@JohnCornyn You’ve failed TX @JohnCornyn, resign. #VoteBeto!!
https://t.co/M0mKyTjYaq",physicsstew,.,904,904,0,177823,1750,1599,172158,False,0,False,0
Tue Aug 14 14:16:00 +0000 2018,15215825,1029371060444180480,en,"Houston, TX",,@JohnCornyn When are we going to see wages start rising as a result of the @GOP tax scam?? https://t.co/AtFM5sgPnL,LarryJacobsJr,lar306💙,565,565,0,102615,658,2453,33891,False,0,False,2
Tue Aug 14 16:09:59 +0000 2018,22517475,1029399744462958592,en,Texas,"Science fiction book: No Time: Twisted Ladders at Amazon, Usability designer.","@JohnCornyn Sen John Cornyn failed to protect us from Trump’s corruption, giving our tax money to the rich, allows companies to pollute, attacks the FBI
Trump is weak &amp; corrupt. Putin ordered him to create chaos &amp; unrest in the USA

Cornyn supports Trump, both are traitors to American values",Rick17Ragan,Rick Ragan,212,212,0,73507,309,3119,19004,False,0,False,0
Tue Aug 14 18:47:56 +0000 2018,887514338516500480,1029439493709934592,en,Directly under the Sun,Carries a lamp looking for an honest man. Criticizer of a confused and corrupt society. Often found asleep in a large pithos. Created the Middle Finger Insult.,"@JohnCornyn So exactly how does this protect our democracy?

I see you are trying to distract with everything including the kitchen sink. You are an embarrassment to Texas. I cannot wait to vote you out of office.
Oh, I almost forgot. Traitor.",troopermarkle,Diogenes' Philosophical Stunt,150,150,0,2041,298,1670,22758,False,0,False,0
Tue Aug 14 15:24:48 +0000 2018,1225785768,1029388375994892288,qme,Turnip Township,"Becoming crankier by the day. No newsletter, so relax.",@JohnCornyn https://t.co/bPBd9kg5G2,jdonohue04,Janet Donohue,254,254,0,35992,348,3347,25129,False,0,False,0
Tue Aug 14 15:40:59 +0000 2018,16118365,1029392446562742273,en,"ÜT: 43.6525,-79.381667","Sell a man a fish, he eats for a day, teach a man how to fish, you ruin a wonderful business opportunity - Karl Marx",National Federation of Independent Business small business optimism index rose 0.7 points in July to 107.9. $SPY $SPX $ES_F $VIX $IJR $RUT https://t.co/PKVRElvr1u,Ro_Patel,Ro Patel,1284,1284,0,2800,158,13720,46855,False,0,False,0
Tue Aug 14 16:17:53 +0000 2018,1102050000,1029401734500757506,en,"New York, NY (USA)","CFGBusiness is an online division of Corporate Finance New York, a corporate finance and factoring company est. in 1978","Small Business Optimism Index Nears Survey High in July
National Federation of Independent Business (08/14/18)
https://t.co/963WXA4QXR",CFGBusiness,CorporateFactoring,28,28,0,0,190,1,154,False,0,False,0
Tue Aug 14 17:07:41 +0000 2018,3307187129,1029414267857104901,en,,Professor of American Business and Economic Enterprise and author of Private Governance from Oxford University Press.,"The Small Business Optimism Index from the National Federation of Independent Business rose 0.7 points in July, coming in at 107.9, the second-highest in history, extending a run of 20 consecutive months above 100. https://t.co/7XvLClCyy9",edstringham,Edward Stringham,2158,2158,0,5772,640,26,5581,False,0,False,0
