created_at,user_id_str,id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
Thu Jun 29 08:46:23 +0000 2017,23054542,880346698371014656,en,,,"Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/fCiB8xn23k via @thespinzon",silverwolf1129,CARMEN L CLUCK,509,509,0,2007,1449,620,3925,False,0,False,0
Thu Jun 29 13:44:10 +0000 2017,67513134,880421636335448064,en,,,"Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/N0HIjGWMFQ via @thespinzon",MonstersOfSoc,MONSTERS OF SOCIETY,3162,3162,0,1489,348,8659,48593,False,0,False,0
Sat May 06 19:48:12 +0000 2023,67513134,1654936119291543552,zxx,,,https://t.co/OQG4WHsMFi,MonstersOfSoc,MONSTERS OF SOCIETY,3162,3162,0,1489,348,8659,48593,False,0,False,1
Thu Jun 29 17:59:06 +0000 2017,25537051,880485792652468224,en,"AZ, TN, AL, AR USA 🇺🇸","Christian, Paleoconservative, Constitutionalist, Theologian, Minister, Evangelist, Computer Scientist, Geographer, Historian, Ethnographist, Philologist, etc","Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/b2f8TKue45",gregloucks,Greg Loucks,9143,9143,0,335,9098,310,19216,False,0,False,0
Thu Jun 29 20:05:15 +0000 2017,41213961,880517540954333184,en,Florida,,"Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/VOPMESTkzY via @thespinzon",francey52,Frances Driggers,1673,1673,0,141,2883,3456,89696,False,0,False,0
Sat May 06 04:44:18 +0000 2023,41213961,1654708643122622465,en,Florida,,Twitter EXPLODES As Hilarious Clips From Trump's Deposition Go Viral https://t.co/1m9KFIbyfM,francey52,Frances Driggers,1673,1673,0,141,2883,3456,89696,False,0,False,0
Thu Jun 29 21:50:52 +0000 2017,906628928,880544120531496960,en,"Tulsa, Oklahoma","Christian, Conservative, Constitutionalist, Patriot🇺🇸God Bless America🇺🇸Grateful to God for this Republic the Founders gave us✝️Jesus is Lord✝️#MAGA💯%","Gretchen #Carlson: ""The #2ndAmendment Amendment Was Written Before #Guns Were Invented"" https://t.co/TuCmvGo0ax",MikeHarwell66,Michael Harwell,2093,2093,0,285097,2569,8422,182353,False,0,False,0
Thu Jun 29 23:32:17 +0000 2017,2685344701,880569641801789441,en,"Port Deposit, Maryland",,"Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/mZcyeBjf20",MimaMontanez,Lucy Montanez,18,18,0,17,153,73,39713,False,0,False,0
Fri Jun 30 03:34:31 +0000 2017,47867549,880630600889245696,en,AZ & TX,“The things that I have done don’t define who I am.”,"Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/GDNH4y0LhA via @thespinzon",baloon_angel,Marsha Mills,130,130,0,2999,307,899,11766,False,0,False,0
Fri Jun 30 17:27:17 +0000 2017,260612867,880840173126332416,en,"McMinnville,Or","All that is necessary for the triumph of evil is that good men do nothing. 
(Burke)
Those who forgo essential freedoms for security/safety deserve neither(BF)","Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/piKOC7hfBi",dwgibson2000,DWGib,130,130,0,6541,704,1536,42463,False,0,False,0
Sun Jul 02 14:06:31 +0000 2017,110681312,881514425831870464,en,Eastern Iowa,"KDøNHM tcot, Free-mrktr, prd husband 2 @farm_mom, Fthr of 3. Hunt, fish, farm, custom harvest, Amsoil Dealr, @SarahPalinUSA spprtr. https://t.co/ZaoJ7NbRnT",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” - Info 365 https://t.co/pdUlJXYEWU,1861_again,Daniel Dickel,2692,2692,0,178,2085,4065,225569,False,0,False,0
Sun Jul 02 19:40:21 +0000 2017,16898084,881598436797296641,en,horse cave ky 42749,"76  yrs young.retired oldfart,some fraging..tea party member fighting  cancer","Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/5GRaeWrSGD via @thespinzon",goatman42749,goatman42749,334,334,0,220,439,637,111177,False,0,False,0
Sun Jul 02 21:27:28 +0000 2017,65410286,881625394637676545,en,Michigan,"internet and affiliate marketer real estate investor and success student, interested in above, natural farming, success coaching Prepper and survivalist coach",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” - Info 365 https://t.co/UNThy8dvqM,tallguy62,steve bridges,1257,1257,0,1492,4070,310,25374,False,0,False,0
Sun Jul 02 22:31:06 +0000 2017,1738679586,881641407546523648,en,"Hawaii, USA","NEWS1Lightning@LightningNews1  & Pacifica News Service FB.Lectures: Ancient Culture ~ Internat. Artist, Author, Lecturer. MA. Bookings aelbertart@gmail.com",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” - Info 365 https://t.co/EHGlAz2Rlh,News1Lightning,Lightning News 1,942,942,0,14079,1954,813,214591,False,0,False,0
Sun May 07 00:35:51 +0000 2023,1738679586,1655008508629360640,en,"Hawaii, USA","NEWS1Lightning@LightningNews1  & Pacifica News Service FB.Lectures: Ancient Culture ~ Internat. Artist, Author, Lecturer. MA. Bookings aelbertart@gmail.com",Alert Schedule for Now https://t.co/zsvDj0x3vN,News1Lightning,Lightning News 1,942,942,0,14079,1954,813,214591,False,0,False,0
Mon Jul 03 10:53:56 +0000 2017,352459472,881828349525581826,en,New Hampshire,"They that can give up essential liberty to obtain a little temporary safety deserve neither liberty nor safety. - Benjamin Franklin

NO DM's",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/jpalT34S1W,Hornyrabbit101,Rabbit,5107,5107,0,2947,5371,1795,17927,False,0,False,0
Mon Jul 03 14:33:40 +0000 2017,14933230,881883645006532608,en,"Duxbury, MA","Research Analyst, Writer, Speaker, and Futurist covering social trends, politics, psychology, philosophy, religion, and technology.",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” - Info 365 https://t.co/1amTE3PTyi,wfz,William F. Zachmann,840,840,0,13,3247,1977,30429,False,0,False,0
Mon Jul 03 16:52:33 +0000 2017,3579192321,881918595290279936,en,"Florida, USA","The only thing necessary for the triumph of Evil is for Good Men to do nothing. Christian,Prolife, MAGA",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/D7ns9jCWiG,YesItsPolitical,Yes It Is Political,1378,1378,0,6429,3357,4207,30083,False,0,False,0
Mon Jul 03 17:00:51 +0000 2017,7905512,881920685328805889,en,,"MCSA, MCTS, MCP, MCITP","@YesItsPolitical She could be partially right if she meant the ideas behind 2nd although most would cite James Harrington, 1600's, long after guns.",TechHelp,TechHelp,586,586,0,3800,68,7860,86206,False,0,False,1
Mon Jul 03 18:37:36 +0000 2017,3016242005,881945034098040836,en,,"31 years in aerospace, drone expert, private pilot in training, Air Force and Navy Veteran, travel the world.  Always remember that Lenin was a journalist.","Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/KQLgkBLLB0, Idoit",rmrodri2,Ralph Rodriguez,56,56,0,1147,182,972,5138,False,0,False,0
Mon Jul 03 20:13:03 +0000 2017,245799603,881969054474526720,en,,"Harley riding patriot. Dare to step into the arena of ideas #2A ΜΟΛΩΝ ΛΑΒΕ, #NRA Life Member, https://t.co/zE9s6pfTA8  
  #Impeach46 #ResistDementia #FJB",#Idiot : Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/bvAOPjpQdw  ummm no,bgoum,Harley Riding Patriot,13002,13002,0,14732,13362,3792,109695,False,0,False,0
Tue Jul 04 03:54:51 +0000 2017,860735617,882085268479541248,en,,"Christian, Conservative, Mother, Grandmother. Proudly Southern. Concerned about our Country. Retweet doesn't necessarily mean I agree.#MAGA",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/HtIlte5KuL,BaBoswell,Barbara Boswell,1233,1233,0,22872,2279,4374,42300,False,0,False,0
Tue Jul 04 13:32:15 +0000 2017,21833728,882230578627694593,en,"Washington DC, USA","Liberal Democrat, Atheist #Science #Technology #SinglePayerHealthcare #SocialDemocracy #NoMoreStudentDebt #PaidMaternityLeave","Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/nzEAcCmbra",Brasilmagic,I vote blue 💙,85019,85019,0,918635,48891,45311,340844,False,10,False,30
Tue Jul 04 13:37:16 +0000 2017,327333405,882231840295333888,en,,,"@Brasilmagic OMG, dummer than a rock.",kpendered,K Pendered,156,156,0,72444,340,13,5778,False,0,False,0
Tue Jul 04 13:41:34 +0000 2017,2804837995,882232922438324225,en,,"#TheResistance. FBR. I block magats. No DMs please. Kill filibuster

I never engage trumpers but appreciate RWNJ's replies to remind folks what trump attracts.",@Brasilmagic Speechless. Smart by GOP standards like trump self proclaimed astronomically high I.Q.  😋,Serendipity7845,Viva Democracy 🇺🇸,4587,4587,0,270455,4504,7,40795,False,0,False,2
Tue Jul 04 13:41:46 +0000 2017,3198224507,882232973306855426,qme,"Robertsdale, AL","News/film stock archivist/researcher. Film buff, Sci-Fi nerd, Marine vet mom, reader, animal lover, Dem, MSTie, she/her, fully Pfizered #BlackLivesMatter 🇺🇸",@Brasilmagic  https://t.co/bth9QkJ8km,kyjablue,kyja💙🇺🇸✊🏾🌈😷💉🇺🇦 🟧,3888,3888,0,50487,4944,6538,28933,False,0,False,5
Tue Jul 04 13:44:54 +0000 2017,513269957,882233762830049281,en,"Las Cruces, NM",Liberal Jersey Girl now in NM.  People who don't read terrify me.  Blocked by D. Loesch. Resist.  🌊🌊 Vote Blue @MJdowntheshore on Post.,@Brasilmagic @TheSpinzon Well now that we have that cleared up for us let's tell Google to start correcting their facts,MJdowntheshore,MJdowntheshore,14563,14563,0,289946,15889,5198,131820,False,0,False,3
Tue Jul 04 13:45:58 +0000 2017,65224110,882234031529750529,en,"Depew, NY (suburban Buffalo)",Sometimes we get through adversity only by imagining what the world might be like if all our dreams should ever come true. (from Memoirs of a Geisha),"@Brasilmagic So what caused all the bullet wounds in the Revolutionary War, Gretch - #Slingshots?",MikeSant65,Mike Santonato,1341,1341,0,60758,4299,191,47297,False,0,False,4
Tue Jul 04 13:55:14 +0000 2017,15720875,882236359976644608,en,"Fort Worth, TX","Unapologetically Liberal Democrat. Engineer, Father of three incredibly brilliant women. Religion without character is a farce. Data is your friend",@Brasilmagic Anybody who saw or read entire transcript know @GretchenCarlson she was talking about AR-15. Lets all temper our outrage with some honesty https://t.co/5yV9FlvdCs,OkeyMor57,OkeyMor Taking a stand for justice with receipts,2082,2082,0,9810,2216,6228,113299,False,0,False,1
Tue Jul 04 14:38:02 +0000 2017,3051065134,882247134862602240,en,"Alexandria, VA","Human rights,animal rights,civil rights,lgbtq rights,environment. Gay, vegan, veteran, liberal, feminist, anti bullying, agnostic, humanist, (dis)abilites",@Brasilmagic So the 2nd amendment was written before the 10th century? Long before the us existed?? IDIOT! https://t.co/iRUzsERd66,dellyha4,Del Hardesty,2446,2446,0,105732,3733,4782,56414,False,0,False,1
Tue Jul 04 13:51:08 +0000 2017,1494105091,882235331797495808,en,"Elkins, West Virginia, USA","My sense of humor sometimes gets me in trouble. Artist, loud mouthed, female type person.  #resist 🌊🌊🌊 Mask it or casket. #BLM🇺🇦",@Brasilmagic She needs to watch School House Rock. The shot heard around the world was the start of the revolution...,wendywamsley,wendy wamsley,8755,8755,0,151842,9620,3928,43661,False,0,False,0
Tue Jul 04 13:55:04 +0000 2017,364741012,882236319694413826,en,Closer than you think!,meh!,@Brasilmagic The farce is strong in this one,tonysnapon,TonyK,370,370,0,4061,3376,294,31437,False,0,False,0
Tue Jul 04 14:02:24 +0000 2017,390282738,882238166983262208,en,"Ohio, USA",Attorney and city planner.,@Brasilmagic How dumb is dumb!?,RaySalesWord,RSales,1307,1307,0,72599,1961,3840,60184,False,0,False,0
Tue Jul 04 14:05:51 +0000 2017,358622215,882239035674177541,en,Texas,"Lover, piano tuner, homemaker, empty nester. fallen away Catholic, wannabe Buddhist. Bass players get all the chicks.","@Brasilmagic Folks, come on! This was a joke.",dharmadaddy,Bill Barrett 🍄🤯🤩😎,196,196,0,18156,577,40,7728,False,0,False,0
Tue Jul 04 14:06:24 +0000 2017,1456069830,882239170927747072,en,"San Gabriel Valley, CA","Retired Locomotive Engineer, drive Supercharged C5 Corvette, play a little golf, chase my beautiful wife for exercise. I do not believe the earth is flat.","@Brasilmagic Well, well, well... as @megynkelly thinks their man jesus was a white guy, this seems a challenge to her title of 'Stupid in Journalism'...",1972Doc,DC C,2484,2484,0,26583,1297,18814,98729,False,0,False,0
Tue Jul 04 14:10:02 +0000 2017,288458452,882240087144120320,en,,"Writer, copywriter, reader, independent film scholar, dance lover, amateur sambista, and follower of all things Brazilian.",@Brasilmagic She is so dumb.,KarenatashaB,Karen Backstein,1184,1184,0,21627,1947,1107,45298,False,0,False,0
Tue Jul 04 14:13:09 +0000 2017,124303231,882240870900260866,und,Location: Oort Cloud,$daledo123; must be 21+ to follow. #doge,@Brasilmagic Haaaa,daledo123,NeedleholeHalo©,378,378,0,7065,1675,503,9311,False,0,False,0
Tue Jul 04 14:25:46 +0000 2017,839300788702875649,882244046747512832,en,"Pittsburgh, PA",Trumpism is a cult. I’m here to fight the American Taliban (Y’all Qaeda)Trump is Gone! #atheist Let’s rebuild this nation! Fuck Putin and Russian Gov.,@Brasilmagic @BetsyGervasi Sweet Jesus.... so when they fought the revolutionary war they must have used stones and branches...,_NotFakeNews_,Not Fake News,32174,32174,0,59634,33190,5111,42316,False,0,False,0
Tue Jul 04 14:38:54 +0000 2017,1141290944,882247350386737152,qme,United States ,A Girl Has No President.,@Brasilmagic 😳,lweide1,Milo,513,513,0,5420,1781,65,18561,False,0,False,0
Tue Jul 04 14:39:02 +0000 2017,763697350699315201,882247385992368128,en,"Riverview, MO","Liberal Democrat logical sometimes , love good food and humor, sarcasm, equal rights for everyone, attempt common sense solutions.Recovering alcoholic",@BetsyGervasi @RickyWilliamSmi @Brasilmagic History lesson from Trump U ???,boswell_edward,JEB@jyst a tired old man,1152,1152,0,112401,1113,18160,91276,False,1,False,4
Tue Jul 04 14:41:05 +0000 2017,218325978,882247900063043584,en,Canada,"Ancien prof de français non-pénitent...Mes passions- les langues, les médias sociaux et la musique, surtout les lieders de Schubert et de Mahler...",@Brasilmagic Written by God?,JacquotLeGrand,Jack Patterson,2075,2075,0,32079,1962,1896,282477,False,0,False,0
Tue Jul 04 14:52:00 +0000 2017,3078297572,882250647210385408,en,a jar,Wayne is off playing music in bars so we've kept his brain in a jar for safe keeping - attached via USB to this feed while he is away and not needing it.....,@Brasilmagic I hear there's a five day waiting period for rocks and clubs. NBA (Nat Bow Assoc) fighting ban on quiver size.,handimanner,Wayne's Brain,4651,4651,0,43637,4616,2742,36655,False,0,False,0
Tue Jul 04 15:12:22 +0000 2017,20347937,882255774105444352,en,"Indiana, USA","Queer Disabled Something-or-other, #ActuallyAutistic. My gender is Cat They-dy. They/them/theirs. Try being mad about something important.",@Brasilmagic @prolecat84 And that's why she's on the morning show.,cheesepickles,Erlern Mersk,1160,1160,0,173505,2542,1060,149506,False,0,False,0
Tue Jul 04 15:15:06 +0000 2017,827858912,882256459932868610,en,"Connecticut, USA","Writer and chef
#WritingCommunity",@Brasilmagic Hahahaha. Ok now in this case it's permissible to dust off the blond jokes. Either that or she's on the same drugs as Trumps wife lol,hurley_greg,Greg Hurley,153,153,0,3425,271,434,10527,False,0,False,0
Tue Jul 04 15:55:49 +0000 2017,114590651,882266706013552640,es,"Near Parry Sound, Ontario atop tall red pine.","Concerns: Animal welfare, Species @ risk, H2O quality,  Charter Rights, Plight of wrongly convicted. Pls visit & support https://t.co/3IoIZjrtu0",@Brasilmagic ...in a parallel universe.,parrythehoot,Pierre le Houte,917,917,0,46540,557,2115,190748,False,0,False,0
Tue Jul 04 16:09:45 +0000 2017,822912287988137984,882270215765192706,en,"Minnesota, USA",It's my genius for evil that makes me common.,@Brasilmagic And she was invented before brains www invented,HielscherRich,Rich Hielscher,1049,1049,0,9679,2855,399,39276,False,0,False,0
Tue Jul 04 16:17:51 +0000 2017,1241209424,882272251843813376,en,"Denver, USA","@polarbearpalacelouisville on Instagram
Protect wolves, polar bears & old ladies
#Colorado
#Cats #Wolves #MountainLions #Jazz #UniversalBasicIncome #FreeNarnia","@Brasilmagic Under what conditions is it OK for people to rise up against the US Fed government ?
Protected by this Amendment?",AstralLobo,StarWolf,2237,2237,0,164403,3619,2705,55417,False,0,False,0
Tue Jul 04 16:27:10 +0000 2017,14343878,882274598796099585,en,"Wisconsin, USA",Joe Biden and Kamala Harrison are working for the American people. Wisconsin needs to work to rid traitor Ron Johnson. No dms.,@Brasilmagic @TheSpinzon perfect statement by the state run propaganda unit FOX,artsycarol,artsycarol,9973,9973,0,539634,11036,6859,256435,False,0,False,0
Tue Jul 04 16:34:20 +0000 2017,763490655108734976,882276401751232515,en,#NY18,"Artist. Atheist. Apple farmer. Anti-fascist. Alliteration fan. 

""The work is mysterious and important."" -- Mark S., Lumon Industries","@Brasilmagic @artsycarol This was, after all, the woman who had to look up the meaning of ""czar.""",ExGOPer,Harland Crow-funded Deep State Operative,6157,6157,0,553498,927,21335,112492,False,0,False,0
Tue Jul 04 16:44:40 +0000 2017,768083372,882279000802033664,en,,Just a blue guy in the purple part of NC,"@Brasilmagic @artsycarol Don't know much about history 
Don't know much biology 
Don't know much about a science book, 
Don't know much about the french I took",jprah1,Angus the Great Dane,2110,2110,0,106731,4896,1205,84545,False,1,False,1
Tue Jul 04 16:48:15 +0000 2017,2177124729,882279902522769408,en,Nantucket USA,"RT'ng beagle, politics humor art psy sci food sport & other strange human behaviors+cute dogs Luckiest ACK rescue beagle, lives among the rabbits & the1%",@Brasilmagic They fought with bare arms...💪💪💪👏👏,philemonborz,Phil the Beagle,387,387,0,57873,1866,329,51597,False,0,False,1
Tue Jul 04 16:52:06 +0000 2017,842558295542054915,882280871390216197,en,DeSantistan,Followed by @NancySinatra @Rosie @TeaPainUSA @GlennKirschner2 @ChipFranklin @AnneSerling @AngelaBelcamino @hyapatialee. Proudly blocked by @SottBaio,@Brasilmagic Well...not quite. This is a fake news site of the worst kind...not remotely satirical.,HapEmerson,Hap “‘Scuse me for Pootin’” Emerson🆘🇺🇸🇨🇮,5330,5330,0,9389,5859,714,36429,False,0,False,0
Tue Jul 04 17:02:36 +0000 2017,1917733734,882283515508817920,en,"North Carolina, USA","Epicurean, traveler, marathoner, triathlete, skier, golfer. Wine enthusiast. Manchester Cityzen. 1811 (retired). Once held a First Folio. Imagine no religion.",@Brasilmagic Independent knowledge is not required to read a teleprompter.,riggsbeem,Marc Riggsbee,2824,2824,0,72237,1922,833,86076,False,0,False,0
Tue Jul 04 17:23:57 +0000 2017,22966448,882288889234206720,en,"Albany, Oregon",Encephalitis survivor (ADEM) and dog enthusiast currently working on life 2.0,@Brasilmagic This made my brain hurt. 😡,klybob,KellyBob,300,300,0,26485,555,555,5042,False,0,False,0
Tue Jul 04 22:01:51 +0000 2017,47665151,882358821435449344,en,USA,#AMC #GME | Serial Pest | Listens to Audiobooks With the Sound Off | Fan of Chef General Tso | Hates Flying Insects ~ (openly jealous of their skills),@Brasilmagic Wait... what?,BarryOB1,Scotty's Liver,520,520,0,3094,794,79,4561,False,0,False,0
Tue Jul 04 22:12:16 +0000 2017,741846395724955648,882361445656256512,en,United States,"progressive, liberal, atheist, tree hugger, animal lover, always learning",@Brasilmagic It's the level of stupidity. Ya know?,2plus2eqs5,2plus2eqs5,1687,1687,0,234639,2986,36,10599,False,0,False,0
Tue Jul 04 22:33:36 +0000 2017,105934527,882366814486908929,en,"Santa Cruz, CA","I’m the character in an R Crumb comic panel who is anxious in a lockdown ward and muttering, “I don’t understand any of this.”","@Brasilmagic Yes, and Bunker Hill was won with sharpened sticks!",woesong,Timothy Bowden,649,649,0,548,769,528,14272,False,0,False,0
Tue Jul 04 22:40:34 +0000 2017,763697350699315201,882368564988084224,en,"Riverview, MO","Liberal Democrat logical sometimes , love good food and humor, sarcasm, equal rights for everyone, attempt common sense solutions.Recovering alcoholic",@BetsyGervasi @PaigeTurner62 @RickyWilliamSmi @Brasilmagic Here,boswell_edward,JEB@jyst a tired old man,1152,1152,0,112401,1113,18160,91276,False,0,False,0
Tue Jul 04 23:55:00 +0000 2017,116504222,882387299794812929,en,,"If you begin with love instead of hate, imagine what kind of world you can create. Peace and Love",@Brasilmagic Good old #FakeNews dumbing down the American people one day at a time.,ActDontReact,Cherish Democracy 🌊💙💛🇺🇦,22446,22446,0,207880,24687,4751,658685,False,1,False,0
Tue Jul 04 23:55:06 +0000 2017,40601473,882387321735311360,qme,Haunting the GOP's nightmares.,"Progressive. Activist. Passionate and Bold. 

Please follow! MAGAts will be blocked.

Mastodon: @redhed67@mastodon.sdf.org 
CounterSocial: @redhed67",@Brasilmagic @ActDontReact  https://t.co/qlr121GHpb,redhed67,Gina,13030,13030,0,191575,13259,24380,545912,False,0,False,1
Wed Jul 05 00:06:51 +0000 2017,974259030,882390279382323200,en,,I swear a lot and say what I feel. Autodidact polymath. Fuck Trump!,"@Brasilmagic Wow, another idiot on fox and friends",jamesG87776821,James Grist,783,783,0,88217,1002,319,45381,False,0,False,0
Wed Jul 05 00:08:09 +0000 2017,974259030,882390606856761345,en,,I swear a lot and say what I feel. Autodidact polymath. Fuck Trump!,@justapedn @Brasilmagic This is the best. Lol,jamesG87776821,James Grist,783,783,0,88217,1002,319,45381,False,0,False,0
Wed Jul 05 00:27:26 +0000 2017,731186817857429505,882395460786425856,en,"Florida, USA","#VillainsResist. Do not follow me if you support Trump.  The root word for decide is kill, be careful what you kill.",@Brasilmagic Having checked it out I agree with Ms. Carlson.,Tayl94078417,Dr Emil Corday ☠,1938,1938,0,937,3759,221,15377,False,0,False,0
Wed Jul 05 01:02:15 +0000 2017,821454811954487296,882404222733434880,en,"West Lake Stevens, WA","Progressive Independent , #VeteransResist, #TheResistance, #FBR, #VetsResistanceSquadron, #TrumpKnew, #DumpTheChump","@Brasilmagic Smart enough to leave FoxNews, but just barely.",Beavis2017WA,Underdog,21805,21805,0,9536,17308,6241,31007,False,0,False,0
Wed Jul 05 03:01:42 +0000 2017,289572264,882434283708846085,en,"New Jersey, USA",Liberal in my politics & use of snark. Loving Father & Husband. #49ersFaithful. #OSINT “Inside every cynical person is a disappointed idealist”-George Carlin,@Brasilmagic And people wonder why so many Republicans sound like morons...Thanks @FoxNews 🖕 https://t.co/YuvwOP5VTw,ChrisFalco1126,Chris Falco🇺🇸🇺🇦,1938,1938,0,87098,2528,2764,52169,False,0,False,0
Wed Jul 05 03:12:33 +0000 2017,3166456314,882437012866961408,en,United States,Veteran. Liberal. Pissed.,@Brasilmagic OM to the G!  Makes me wonder about other things she's claimed now. 🤔,KEMtones,Kelly,250,250,0,11235,655,391,8882,False,0,False,0
Wed Jul 05 03:33:49 +0000 2017,127623510,882442365700415489,en,Canada&USA,"retired,from the one of top eng.&construction in USA&WORLD","@Brasilmagic WHAT AMERICA NEEDS IS MORE GUNS,THEY ARE SAFER WITH PLENTY OF THEM IS WHY IS ONE OF MOST DANGEROUS COUNTRY IN THE WORLD,#114",jqmdaf,joaqui,309,309,0,771,2143,0,15662,False,0,False,0
Thu Jul 06 23:27:47 +0000 2017,731394599952908288,883105223803326469,en,"Texas, USA","Constitutional Conservative. Retired GySgt./USMC. 100% Disabled Veteran. American by birth, Marine by the Grace of God.
I RT/FBAP
#KAG2020  #DAV #NRA #VFW #TVC",Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/b8Jcsz9tJz,Nappers824,Baker3311,2759,2759,0,20630,2890,14189,49265,False,0,False,0
Fri Jul 07 04:35:32 +0000 2017,319320722,883182671085445120,en,,"🇺🇸America! America! God shed his grace on thee,  and crown thy good with brotherhood  from sea to shining sea.🇺🇸      🙏","Common Core US History:
Gretchen Carlson: ""The 2nd Amendment Was Written Before Guns Were Invented"" https://t.co/el8v1MNT5O",BrouwerClaire,🇺🇸🇺🇸CbZ🇺🇸🇺🇸,1080,1080,0,187612,2794,586,23369,False,0,False,0
Fri Jul 14 02:00:08 +0000 2017,756272158502973440,885680279041519617,en,,Top Place for Conservative News,Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/YYQYtpUbwK,TheSpinzon,Conservative Nation,527,527,0,101,746,1,1887,False,0,False,0
Mon Jul 24 19:24:26 +0000 2017,8953122,889566964057858051,en,"Washington, DC",Home of the Truth-O-Meter and independent fact-checking. Part of @Poynter. Sign up for our newsletter: https://t.co/9ygUqAw2P8,"NEW: No, Gretchen Carlson didn't say the 2nd Amendment was written before guns were invented. It's fake news. https://t.co/jwNWxPPlBg https://t.co/ZmvXubRUVN",PolitiFact,PolitiFact,658799,658799,0,4517,7759,24886,64828,False,10,False,14
Mon Jul 24 19:26:48 +0000 2017,780574647813222400,889567560550805504,en,,"Just your average concerned citizen trying to get along living blue in a red state.  My mother thinks I'm radical, but she lives in Texas.","@PolitiFact please do not use the term ""fake"" when referring to news.  It only gives credence to 45.",Asavyone,Deb sav,153,153,0,48945,679,148,16977,False,0,False,1
Mon Jul 24 19:33:41 +0000 2017,335407121,889569293108695040,en,Up North -Michigan,"Love, peace, and plain language, now on Spoutible","@PolitiFact I agree - just say ""It was false"" or ""It's untrue""",PressHereJG,jana goldman ❤️📰🇺🇦🇺🇸☮️✍🏻📝,3101,3101,0,0,3102,748,88299,False,0,False,0
Mon Jul 24 19:35:24 +0000 2017,35413357,889569725679902721,en,"Hannover, Laatzen","teacher, #Resistance, Anti-Trump","@PolitiFact Well, if you say so it's okay. Although it's @FakeFoxNews ...",andreashenning,Andreas Henning,104,104,0,12428,213,25,7572,False,0,False,0
Mon Jul 24 19:50:50 +0000 2017,4645364174,889573608632139776,en,,,@PolitiFact when were guns invented anyway?,randallbswanson,Randall Swanson,140,140,0,10180,3310,0,10314,False,0,False,0
Mon Jul 24 19:56:46 +0000 2017,200683633,889575101737295872,en,Everynowhere,#AllRelative (#AbsoluteRelativity) #KnowledgeIsPower #PowerCorrupts #IgnoranceIsBliss #BottomUpRevolution #CollaborationOverCompetition #DefinitionIsLimitation,@PolitiFact Got it: @FoxNews is #FakeNews -- thanks PolitiFact! :D,eep_,Eep!,22,22,0,1538,11,121,2926,False,0,False,0
Mon Jul 24 21:41:30 +0000 2017,71296333,889601460287164417,en,My Construct of Energy/Matter,Orgasm Philanthropist,@PolitiFact Gretchen Carlson is know nothing Twat.,TTopperr,My_Vagina,76,76,0,2103,260,380,6401,False,0,False,0
Fri Sep 08 23:47:00 +0000 2017,245799603,906302884559679488,en,,"Harley riding patriot. Dare to step into the arena of ideas #2A ΜΟΛΩΝ ΛΑΒΕ, #NRA Life Member, https://t.co/zE9s6pfTA8  
  #Impeach46 #ResistDementia #FJB",yes... she IS that stupid.  Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/U58T60nXNN,bgoum,Harley Riding Patriot,13002,13002,0,14732,13362,3792,109695,False,0,False,0
Mon Apr 15 00:24:23 +0000 2019,525595860,1117584417315102720,qme,Top of the World,"I live as far north as you can go in the U.S. I blog because what the Hell else am I gonna do? It's cold out there. Read my blog, dammit!",@bgoum https://t.co/FoHZVA6ASx,Brimshack,northierthanthou.com,123196,123196,0,328638,132915,2514,116975,False,0,False,0
Sat Oct 14 01:09:29 +0000 2017,412506723,919007215905800192,en,,,Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented” https://t.co/EfxgARK4XS via @UR,sherrylewis8,doodlebug,3,3,0,1,51,0,18,False,0,False,0
